c_ts,c_val,d_ts,d_val,e_ts,e_val,c_val_filtered,d_val_filtered,e_val_filtered
676.0,21412.0,676.0,32646.0,676.0,22822.0,28.917074302495557,55.331577726292664,62.96441492159873
676.0,21430.0,676.0,32661.0,676.0,22822.0,33.57949828933922,57.825639264116745,64.60697489999781
676.0,21448.0,676.0,32686.0,676.0,22835.0,38.29133001216218,60.28385651487467,66.23045857257381
676.0,21456.0,676.0,32693.0,676.0,22831.0,43.03868034845387,62.69601811647143,67.83013640569253
676.0,21451.0,676.0,32663.0,676.0,22826.0,47.8080131142335,65.05289523774621,69.40149672974627
676.0,21447.0,676.0,32665.0,676.0,22826.0,52.58622774718635,67.34625519751667,70.94022562740507
686.0,21446.0,686.0,32664.0,686.0,22824.0,57.36051670364966,69.568555150756,72.44210078349307
686.0,21470.0,686.0,32679.0,686.0,22844.0,62.118184177109,71.7126985935441,73.90293300219503
686.0,21489.0,686.0,32709.0,686.0,22855.0,66.84667547159283,73.7721018267495,75.31868302252748
686.0,21476.0,686.0,32696.0,686.0,22851.0,71.53383160690723,75.74103215681816,76.68573757629247
686.0,21491.0,686.0,32674.0,686.0,22845.0,76.16809028735902,77.61488817782985,78.00112625470481
686.0,21488.0,686.0,32656.0,686.0,22832.0,80.73850006031398,79.39004995448616,79.26249918770559
696.0,21491.0,696.0,32670.0,696.0,22833.0,85.23467350875312,81.06340246638487,80.46791420118853
696.0,21514.0,696.0,32692.0,696.0,22836.0,89.64677494747772,82.63202622205331,81.61561161767305
696.0,21513.0,696.0,32703.0,696.0,22854.0,93.96560771839637,84.0933364435176,82.7039467578882
696.0,21520.0,696.0,32719.0,696.0,22825.0,98.18278116521871,85.44551104107333,83.73147413024252
696.0,21505.0,696.0,32677.0,696.0,22839.0,102.29078354446018,86.68784116471862,84.69696682371361
696.0,21513.0,696.0,32669.0,696.0,22837.0,106.28287007694496,87.82067249827742,85.59930841584557
707.0,21515.0,707.0,32668.0,707.0,22845.0,110.15287768879324,88.8449535097072,86.43744968900293
707.0,21533.0,707.0,32676.0,707.0,22834.0,113.89514474951199,89.7618156314598,87.21046864217857
707.0,21532.0,707.0,32709.0,707.0,22849.0,117.5045946957174,90.57252330535675,87.91761038515958
707.0,21540.0,707.0,32673.0,707.0,22839.0,120.9768805138293,91.27872505026585,88.55830694441069
707.0,21515.0,707.0,32669.0,707.0,22845.0,124.30842632417972,91.88260481429779,89.13221140754494
707.0,21521.0,707.0,32659.0,707.0,22831.0,127.49625692679965,92.3866664267907,89.63919178417487
717.0,21529.0,717.0,32685.0,717.0,22838.0,130.53772066037496,92.79342630657084,90.07925221516187
717.0,21542.0,717.0,32680.0,717.0,22840.0,133.43037078048621,93.10538468794087,90.4524523652922
717.0,21548.0,717.0,32686.0,717.0,22836.0,136.17208639336454,93.32522469087425,90.75890190120101
717.0,21539.0,717.0,32663.0,717.0,22831.0,138.76125088930112,93.45594773782818,90.99877541265914
717.0,21537.0,717.0,32653.0,717.0,22830.0,141.19678759525632,93.50075904740028,91.17225873026894
717.0,21542.0,717.0,32662.0,717.0,22838.0,143.4780425799447,93.46277393909021,91.2794772273379
727.0,21557.0,727.0,32662.0,727.0,22844.0,145.60469880552793,93.34480793138349,91.3205234757859
727.0,21555.0,727.0,32670.0,727.0,22837.0,147.57685318936478,93.14939017132977,91.2955842513096
727.0,21561.0,727.0,32697.0,727.0,22841.0,149.39516956578694,92.87895355879229,91.20504343690149
727.0,21542.0,727.0,32657.0,727.0,22824.0,151.0609395751273,92.53610839018323,91.04947784490567
727.0,21536.0,727.0,32646.0,727.0,22822.0,152.5759522962613,92.12371207234735,90.82953987409871
727.0,21536.0,727.0,32649.0,727.0,22837.0,153.94221305715615,91.64456078247471,90.54580590924243
738.0,21547.0,738.0,32675.0,738.0,22841.0,155.1617096931895,91.1010915374802,90.1987766250394
738.0,21549.0,738.0,32678.0,738.0,22844.0,156.2363820174127,90.49549528020376,89.7890736971397
738.0,21559.0,738.0,32677.0,738.0,22833.0,157.16824789383335,89.83008912394527,89.31763660139706
738.0,21558.0,738.0,32660.0,738.0,22823.0,157.95956847426584,89.10756115089276,88.78574341577247
738.0,21542.0,738.0,32600.0,738.0,22813.0,158.61294527458497,88.33081246170576,88.19484142799219
738.0,21542.0,738.0,32652.0,738.0,22812.0,159.13124580688228,87.5024065101381,87.5462947664492
748.0,21550.0,748.0,32672.0,748.0,22838.0,159.51742446677395,86.62420239311572,86.841241263203
748.0,21564.0,748.0,32677.0,748.0,22830.0,159.77447535939757,85.6976799685031,86.08071230852437
748.0,21553.0,748.0,32652.0,748.0,22812.0,159.9055837514823,84.72451556769335,85.26585983282388
748.0,21546.0,748.0,32646.0,748.0,22815.0,159.91425749022736,83.70674042360504,84.3979706336266
748.0,21540.0,748.0,32634.0,748.0,22795.0,159.80425817418708,82.6464918755702,83.47826396244487
748.0,21543.0,748.0,32638.0,748.0,22822.0,159.57942100686833,81.54570738995369,82.50770505887849
758.0,21550.0,758.0,32661.0,758.0,22832.0,159.24355344215007,80.40600822386972,81.48703696553197
758.0,21557.0,758.0,32659.0,758.0,22812.0,158.8004954710543,79.22887183254126,80.41704273410205
758.0,21532.0,758.0,32647.0,758.0,22815.0,158.25424226411687,78.01593106850112,79.29874050966404
758.0,21528.0,758.0,32621.0,758.0,22807.0,157.608904412052,76.76904799550229,78.13333742600051
758.0,21518.0,758.0,32660.0,758.0,22821.0,156.86844897233954,75.49012178883866,76.92214262610777
758.0,21539.0,758.0,32651.0,758.0,22825.0,156.0364539187474,74.18102528685962,75.66663162185625
769.0,21539.0,769.0,32665.0,769.0,22805.0,155.11610657153363,72.84385631373033,74.36860730912828
769.0,21542.0,769.0,32648.0,769.0,22806.0,154.11041148949872,71.4812284849864,73.03024509896349
