c_ts,c_val,d_ts,d_val,e_ts,e_val,c_val_filtered,d_val_filtered,e_val_filtered
171628.0,20986.0,171628.0,31212.0,171628.0,25977.0,184.8618792782788,158.1502348613976,208.75795261004157
171628.0,20978.0,171628.0,31219.0,171628.0,25976.0,186.49450406840657,159.02744911097906,210.02880210736123
171628.0,21003.0,171628.0,31246.0,171628.0,25990.0,188.06259793853863,159.81570718339185,211.2123442583887
171639.0,20999.0,171639.0,31258.0,171639.0,25993.0,189.55914236508713,160.51164176406917,212.30327776735658
171639.0,20994.0,171639.0,31215.0,171639.0,25987.0,190.97756311300822,161.11249958257517,213.2968250927214
171639.0,20984.0,171639.0,31219.0,171639.0,25974.0,192.31180214958434,161.6161671838775,214.1887894034321
171639.0,20973.0,171639.0,31197.0,171639.0,25973.0,193.55616954344646,162.02077889673083,214.97541441372402
171639.0,20991.0,171639.0,31210.0,171639.0,25963.0,194.7051212531908,162.32428348217877,215.65314639536516
171639.0,21005.0,171639.0,31261.0,171639.0,25980.0,195.75321190839358,162.52432772451732,216.21845229362668
171649.0,21003.0,171649.0,31245.0,171649.0,25996.0,196.69531990009796,162.61862499984582,216.66783167605118
171649.0,20991.0,171649.0,31250.0,171649.0,25970.0,197.52691020327185,162.60551950223842,216.99801858006367
171649.0,20982.0,171649.0,31195.0,171649.0,25969.0,198.24405784464932,162.48416741271967,217.20608600299838
171649.0,20977.0,171649.0,31207.0,171649.0,25964.0,198.84324835126986,162.25416102263932,217.28928517037264
171649.0,20978.0,171649.0,31226.0,171649.0,25976.0,199.3211495847628,161.91501879819074,217.24485240494175
171649.0,20988.0,171649.0,31248.0,171649.0,25979.0,199.67450685585803,161.46611209135312,217.07000831897147
171659.0,20997.0,171659.0,31243.0,171659.0,25991.0,199.90022416268525,160.90707101100782,216.76213120512236
171659.0,20983.0,171659.0,31201.0,171659.0,25974.0,199.99556082649482,160.23812913879283,216.31896912415925
171659.0,20973.0,171659.0,31187.0,171659.0,25966.0,199.95822708482368,159.45993961977737,215.73871066061295
171659.0,20981.0,171659.0,31204.0,171659.0,25966.0,199.78628361436444,158.57302249541846,215.01985168253236
171659.0,20979.0,171659.0,31230.0,171659.0,25963.0,199.47803123921975,157.57747061392155,214.16101803779281
171659.0,20975.0,171659.0,31236.0,171659.0,25988.0,199.03202445261851,156.4732196844227,213.16093648966392
171670.0,20985.0,171670.0,31244.0,171670.0,25976.0,198.4471339290849,155.26058093522167,212.01860857559765
171670.0,20974.0,171670.0,31202.0,171670.0,25974.0,197.72261557412608,153.94058508287392,210.7335417201755
171670.0,20970.0,171670.0,31201.0,171670.0,25969.0,196.8581618616415,152.51488868043225,209.30583121229597
171670.0,20970.0,171670.0,31190.0,171670.0,25948.0,195.85387679394074,150.98536423437082,207.73606877576086
171670.0,20962.0,171670.0,31208.0,171670.0,25965.0,194.71021496797698,149.3537686646841,206.02517284490432
171670.0,20970.0,171670.0,31246.0,171670.0,25962.0,193.42795557402331,147.62179967873413,204.17429230566782
171680.0,20971.0,171680.0,31192.0,171680.0,25960.0,192.00824571463028,145.79148536038872,202.18488081076038
171680.0,20944.0,171680.0,31180.0,171680.0,25951.0,190.45267254279582,143.86537467837127,200.05880199413437
171680.0,20943.0,171680.0,31193.0,171680.0,25936.0,188.7631941891294,141.84622528896782,197.79829756753873
171680.0,20933.0,171680.0,31168.0,171680.0,25946.0,186.94190311859265,139.7366256746255,195.40584454667945
171680.0,20944.0,171680.0,31202.0,171680.0,25943.0,184.99083839249124,137.53888949305963,192.88406545557498
171680.0,20950.0,171680.0,31208.0,171680.0,25931.0,182.91200664262112,135.2551997932419,190.2357602354191
171690.0,20932.0,171690.0,31187.0,171690.0,25928.0,180.70755300287166,132.8879342143124,187.46392013593282
171690.0,20930.0,171690.0,31167.0,171690.0,25935.0,178.37986539315884,130.4398371796443,184.57167492846753
171690.0,20916.0,171690.0,31157.0,171690.0,25914.0,175.93149875631264,127.91378806633745,181.56227857644447
171690.0,20907.0,171690.0,31188.0,171690.0,25912.0,173.3650061899088,125.31247286704658,178.43908671583608
171690.0,20926.0,171690.0,31186.0,171690.0,25928.0,170.68280640912081,122.63839839913453,175.20548738927909
171690.0,20923.0,171690.0,31171.0,171690.0,25930.0,167.8872331656548,119.89419635680332,171.86497717708562
171701.0,20907.0,171701.0,31156.0,171701.0,25899.0,164.9807402344578,117.0827759519806,168.42137654209648
171701.0,20910.0,171701.0,31144.0,171701.0,25895.0,161.9660129727279,114.20714292218477,164.87885035953943
171701.0,20894.0,171701.0,31143.0,171701.0,25872.0,158.84591958674798,111.27009527838683,161.24163434534984
171701.0,20902.0,171701.0,31155.0,171701.0,25890.0,155.6234416548346,108.27404663885703,157.5137262854915
171701.0,20894.0,171701.0,31194.0,171701.0,25903.0,152.30166678534414,105.22116931226478,153.69882322778525
171701.0,20895.0,171701.0,31145.0,171701.0,25894.0,148.88384938343347,102.11383276421698,149.8005753363778
171711.0,20878.0,171711.0,31156.0,171711.0,25861.0,145.37347264223786,98.95490836390312,145.82284868104932
171711.0,20863.0,171711.0,31105.0,171711.0,25870.0,141.7742003473404,95.74761248837352,141.7696568556094
171711.0,20861.0,171711.0,31117.0,171711.0,25841.0,138.08969612064845,92.49504776571013,137.64487867500213
171711.0,20875.0,171711.0,31138.0,171711.0,25860.0,134.32347997800247,89.1998288868718,133.45203907204382
171711.0,20853.0,171711.0,31163.0,171711.0,25873.0,130.47898195553142,85.86417537084817,129.19429877717283
171711.0,20859.0,171711.0,31124.0,171711.0,25870.0,126.55966721928517,82.49040239012054,124.87472551947617
171721.0,20849.0,171721.0,31094.0,171721.0,25829.0,122.56907671868981,79.08116199075137,120.49659974929372
171721.0,20837.0,171721.0,31104.0,171721.0,25826.0,118.51081767280725,75.63911285851614,116.0633459889899
171721.0,20824.0,171721.0,31097.0,171721.0,25820.0,114.38849770263622,72.16647995394537,111.5781645825159
171721.0,20831.0,171721.0,31121.0,171721.0,25838.0,110.20559642143246,68.66496938825239,107.04381097626076
171721.0,20827.0,171721.0,31129.0,171721.0,25847.0,105.96541805009205,65.13603846859725,102.4627470609691
171721.0,20825.0,171721.0,31119.0,171721.0,25816.0,101.67119172674882,61.581320505461036,97.83748437228039
171732.0,20811.0,171732.0,31061.0,171732.0,25811.0,97.32619190745072,58.00282994214379,93.17073658359624
171732.0,20788.0,171732.0,31056.0,171732.0,25811.0,92.93372090141719,54.402601695950864,88.46528406846483
171732.0,20786.0,171732.0,31083.0,171732.0,25799.0,88.49691093612341,50.78206415886366,83.72382971674335
171732.0,20801.0,171732.0,31095.0,171732.0,25804.0,84.01852980434487,47.141860168362385,78.94898352746296
171732.0,20787.0,171732.0,31123.0,171732.0,25797.0,79.50102474324194,43.48230006102446,74.1433091077055
171732.0,20783.0,171732.0,31071.0,171732.0,25782.0,74.94671136359324,39.80396716227861,69.30937735108964
171742.0,20763.0,171742.0,31055.0,171742.0,25774.0,70.357840416876,36.107886793774355,64.44973816778855
171742.0,20769.0,171742.0,31051.0,171742.0,25772.0,65.73650994364027,32.39513937739278,59.56680208732706
171742.0,20755.0,171742.0,31071.0,171742.0,25777.0,61.08457653194776,28.666441747131927,54.66278140631448
171742.0,20777.0,171742.0,31086.0,171742.0,25770.0,56.40368501669468,24.922188399748848,49.73977782203946
171742.0,20749.0,171742.0,31086.0,171742.0,25766.0,51.69542465277425,21.16288385326547,44.79992743476447
171742.0,20744.0,171742.0,31043.0,171742.0,25757.0,46.961455879914524,17.389524925487763,39.845483648535804
171753.0,20754.0,171753.0,31056.0,171753.0,25754.0,42.203498344545494,13.603574713482942,34.87882575661942
171753.0,20731.0,171753.0,31027.0,171753.0,25740.0,37.42332178301507,9.80665168716152,29.902433611284067
171753.0,20744.0,171753.0,31054.0,171753.0,25742.0,32.622810539059856,6.000294072927346,24.91884448970393
171753.0,20729.0,171753.0,31069.0,171753.0,25736.0,27.804030826359963,2.186009942900796,19.9306285017868
171753.0,20735.0,171753.0,31047.0,171753.0,25728.0,22.96931483869065,-1.634391089141161,14.940412812556417
171753.0,20706.0,171753.0,31004.0,171753.0,25700.0,18.12132925900164,-5.458585313542699,9.950859480123256
