c_ts,c_val,d_ts,d_val,e_ts,e_val,c_val_filtered,d_val_filtered,e_val_filtered
211000,8610,211000.0,36217.0,211000.0,34566.0,-111.49465606742677,-93.4297011920317,-173.73393339673112
211000,8616,211000.0,36231.0,211000.0,34571.0,-114.84935228085777,-95.03501390551313,-176.61360444973587
211000,8617,211000.0,36239.0,211000.0,34580.0,-118.20009820756508,-96.64895013856963,-179.48647560121904
211000,8612,211000.0,36241.0,211000.0,34568.0,-121.54644667396065,-98.27260723465301,-182.35392514525992
211000,8595,211000.0,36233.0,211000.0,34555.0,-124.88800456428675,-99.90708735931915,-185.21738010731468
211011,8592,211011.0,36219.0,211011.0,34544.0,-128.22449777706714,-101.55340962010601,-188.0783817975985
211011,8591,211011.0,36216.0,211011.0,34552.0,-131.5559234200753,-103.21263031002991,-190.93877095383564
211011,8589,211011.0,36244.0,211011.0,34571.0,-134.8826273548313,-104.88597696464248,-193.80072326826925
211011,8605,211011.0,36250.0,211011.0,34559.0,-138.20524030811387,-106.57471085433917,-196.6665138174491
211011,8588,211011.0,36223.0,211011.0,34545.0,-141.52450289671296,-108.27978060953956,-199.53824507816262
211011,8584,211011.0,36216.0,211011.0,34534.0,-144.8411171604802,-110.00169596911093,-202.4178339217186
211021,8577,211021.0,36196.0,211021.0,34518.0,-148.1557561236738,-111.74078149602633,-205.30723728209244
211021,8574,211021.0,36212.0,211021.0,34532.0,-151.46916255660187,-113.49753096905127,-208.20869989672244
211021,8574,211021.0,36230.0,211021.0,34541.0,-154.78220739797126,-115.27272852345672,-211.12480954046453
211021,8568,211021.0,36248.0,211021.0,34550.0,-158.09588555303486,-117.06718069786194,-214.05826254203237
211021,8572,211021.0,36217.0,211021.0,34536.0,-161.4112773720427,-118.88125768962766,-217.0115034233936
211021,8552,211021.0,36205.0,211021.0,34523.0,-164.72951827596953,-120.71470318071553,-219.9865279708261
211031,8553,211031.0,36172.0,211031.0,34512.0,-168.05184125431796,-122.56692319088344,-222.98496298951076
211031,8543,211031.0,36206.0,211031.0,34503.0,-171.37969422202755,-124.43747469079975,-226.0082992304791
211031,8565,211031.0,36213.0,211031.0,34527.0,-174.71480065372455,-126.32626627443233,-229.05805482649305
211031,8568,211031.0,36216.0,211031.0,34525.0,-178.05901167044183,-128.23330293445954,-232.1356809821632
211031,8550,211031.0,36202.0,211031.0,34502.0,-181.41401226096832,-130.1583250488938,-235.24229891397766
211031,8535,211031.0,36171.0,211031.0,34485.0,-184.78118513888865,-132.1007503729218,-238.37863833584947
211042,8544,211042.0,36178.0,211042.0,34479.0,-188.16174551106337,-134.0599696381035,-241.54530292480086
211042,8536,211042.0,36171.0,211042.0,34492.0,-191.5568876772986,-136.03571447846207,-244.7430571602781
