c_ts,c_val,d_ts,d_val,e_ts,e_val,c_val_filtered,d_val_filtered,e_val_filtered
69097.0,7120.0,69097.0,15863.0,69097.0,34510.0,62.20045182496984,14.667908078819508,25.81840282983214
69097.0,7097.0,69097.0,15838.0,69097.0,34517.0,57.48498278090281,11.089001514382865,22.837749478918013
69107.0,7072.0,69107.0,15821.0,69107.0,34486.0,52.624514309035725,7.477554166037109,19.719554021705406
69107.0,7070.0,69107.0,15806.0,69107.0,34456.0,47.62592247930842,3.84275319110575,16.46518236513345
69107.0,7095.0,69107.0,15860.0,69107.0,34504.0,42.4952721503051,0.19264249239805764,13.075609616655754
69107.0,7096.0,69107.0,15843.0,69107.0,34500.0,37.23792429721064,-3.4657229910404226,9.551308329129121
69107.0,7062.0,69107.0,15805.0,69107.0,34480.0,31.858892476563298,-7.125869542589584,5.8925660650956
69107.0,7054.0,69107.0,15796.0,69107.0,34461.0,26.362946369291407,-10.78190748626615,2.0996818119311342
69117.0,7038.0,69117.0,15791.0,69117.0,34447.0,20.754348909909083,-14.428981201037345,-1.8272724389779995
69117.0,7051.0,69117.0,15791.0,69117.0,34481.0,15.03657492793657,-18.063638328517833,-5.8887708073173854
69117.0,7040.0,69117.0,15811.0,69117.0,34451.0,9.212262106547172,-21.683877504950864,-10.085852874770104
69117.0,7043.0,69117.0,15829.0,69117.0,34493.0,3.2833395060018233,-25.288886871100445,-14.419885754225092
69117.0,7053.0,69117.0,15818.0,69117.0,34489.0,-2.7487858348182215,-28.878566519798994,-18.89221050739698
69117.0,7040.0,69117.0,15823.0,69117.0,34439.0,-8.882994403537154,-32.4531060918174,-23.50379631860892
69128.0,7015.0,69128.0,15812.0,69128.0,34462.0,-15.118277108702344,-36.01279359262725,-28.25522010887522
69128.0,7008.0,69128.0,15856.0,69128.0,34514.0,-21.453809878861335,-39.55788746005625,-33.146777284213385
69128.0,7039.0,69128.0,15814.0,69128.0,34479.0,-27.88912012592229,-43.08834141078084,-38.17810839254163
69128.0,7013.0,69128.0,15813.0,69128.0,34428.0,-34.42398285463739,-46.603572290225245,-43.34770797628592
69128.0,7013.0,69128.0,15801.0,69128.0,34413.0,-41.05813952624088,-50.10255020251746,-48.653159525210356
69128.0,6986.0,69128.0,15756.0,69128.0,34395.0,-47.791205979134745,-53.58413201391063,-54.09192051266477
69138.0,6986.0,69138.0,15748.0,69138.0,34412.0,-54.622809891235974,-57.04756338088036,-59.66192500077062
69138.0,6970.0,69138.0,15740.0,69138.0,34384.0,-61.55277161424803,-60.49308862111418,-65.3617671142346
69138.0,6990.0,69138.0,15800.0,69138.0,34429.0,-68.5811766119223,-63.922263701588136,-71.19062329624879
69138.0,6970.0,69138.0,15808.0,69138.0,34418.0,-75.70826463067667,-67.33759187488981,-77.1479619624001
69138.0,6976.0,69138.0,15785.0,69138.0,34420.0,-82.93422464522513,-70.74174297741023,-83.23308308253705
69138.0,6967.0,69138.0,15778.0,69138.0,34403.0,-90.25903318734203,-74.13707271222712,-89.44476698648336
69148.0,6956.0,69148.0,15771.0,69148.0,34395.0,-97.6823502208515,-77.52567254063324,-95.78120241378099
69148.0,6941.0,69148.0,15810.0,69148.0,34393.0,-105.20348875565298,-80.90948870110684,-102.24006433150927
69148.0,6944.0,69148.0,15817.0,69148.0,34388.0,-112.82147035517417,-84.29006709544382,-108.81856349208124
69148.0,6931.0,69148.0,15770.0,69148.0,34363.0,-120.5350593030274,-87.66807576122666,-115.51344959283583
69148.0,6900.0,69148.0,15735.0,69148.0,34352.0,-128.34277748439433,-91.04325652106553,-122.32111383465696
69148.0,6900.0,69148.0,15714.0,69148.0,34316.0,-136.24305584773242,-94.4150729169773,-129.23788002662903
69159.0,6888.0,69159.0,15726.0,69159.0,34318.0,-144.23446785293356,-97.78353433629397,-136.2604155435353
69159.0,6873.0,69159.0,15758.0,69159.0,34354.0,-152.31586484398616,-101.14955481950383,-143.38599309639565
69159.0,6890.0,69159.0,15771.0,69159.0,34356.0,-160.48639922494624,-104.5146502450047,-150.61225534329654
69159.0,6890.0,69159.0,15741.0,69159.0,34335.0,-168.7453909551674,-107.8803381329958,-157.93662813953412
69159.0,6857.0,69159.0,15772.0,69159.0,34335.0,-177.0920556074063,-111.24776416853666,-165.35593498466804
69159.0,6856.0,69159.0,15729.0,69159.0,34307.0,-185.52538542913982,-114.61762015956467,-172.86638072354225
69169.0,6857.0,69169.0,15760.0,69169.0,34323.0,-194.04423807503912,-117.99015709507518,-180.4636698554853
69169.0,6861.0,69169.0,15768.0,69169.0,34340.0,-202.6473132973008,-121.36513745606183,-188.14298030188
69169.0,6846.0,69169.0,15739.0,69169.0,34293.0,-211.33292454147494,-124.74162558694073,-195.89870575290578
69169.0,6826.0,69169.0,15727.0,69169.0,34268.0,-220.09881440969212,-128.11787314911393,-203.7243573287633
69169.0,6821.0,69169.0,15691.0,69169.0,34245.0,-228.9421799931702,-131.4916012209191,-211.61296067380266
69169.0,6801.0,69169.0,15703.0,69169.0,34237.0,-237.8598130332117,-134.86051922369631,-219.5576532268385
69179.0,6771.0,69179.0,15664.0,69179.0,34193.0,-246.84827607533043,-138.22278730263463,-227.55215809163454
69179.0,6780.0,69179.0,15697.0,69179.0,34236.0,-255.90414912107337,-141.57732306786073,-235.5911286515283
69179.0,6800.0,69179.0,15715.0,69179.0,34260.0,-265.0241485624715,-144.92383537585616,-243.67013747121223
69179.0,6790.0,69179.0,15726.0,69179.0,34246.0,-274.20485340334693,-148.2624354318445,-251.78509919436607
69179.0,6774.0,69179.0,15712.0,69179.0,34258.0,-283.4422554150277,-151.59305795504133,-259.93154649662455
69179.0,6750.0,69179.0,15715.0,69179.0,34247.0,-292.7315684412328,-154.91511131928806,-268.10418016856636
69190.0,6735.0,69190.0,15747.0,69190.0,34203.0,-302.0673759099731,-158.22732227414548,-276.29670157584394
69190.0,6749.0,69190.0,15715.0,69190.0,34208.0,-311.4438516003817,-161.52748587871002,-284.50195802641986
69190.0,6718.0,69190.0,15664.0,69190.0,34211.0,-320.8548028975737,-164.81233318250628,-292.71222923218295
69190.0,6692.0,69190.0,15679.0,69190.0,34152.0,-330.2936581461552,-168.0779275389427,-300.91937379732013
69190.0,6686.0,69190.0,15651.0,69190.0,34134.0,-339.7536654323785,-171.32030430877955,-309.11508894429926
69190.0,6673.0,69190.0,15666.0,69190.0,34141.0,-349.2281876538666,-174.5358542161966,-317.2914577755119
69200.0,6668.0,69200.0,15635.0,69200.0,34169.0,-358.71084517567823,-177.72147881161217,-325.44126019172336
69200.0,6684.0,69200.0,15684.0,69200.0,34158.0,-368.1954637879322,-180.87464969651703,-333.55768345219747
69200.0,6673.0,69200.0,15690.0,69200.0,34162.0,-377.6758261490863,-183.99320566612263,-341.6337786684642
69200.0,6662.0,69200.0,15654.0,69200.0,34139.0,-387.14533619918376,-187.07489797369448,-349.6621046286492
