c_ts,c_val,d_ts,d_val,e_ts,e_val,c_val_filtered,d_val_filtered,e_val_filtered
139031,9933,139031.0,37117.0,139031.0,36652.0,-211.3511236525997,-34.61478963131657,-85.3579930019535
139031,9938,139031.0,37124.0,139031.0,36663.0,-202.07035068197672,-26.872024623205675,-72.18373128844965
139031,9965,139031.0,37141.0,139031.0,36690.0,-192.52262894860067,-19.05327223369744,-58.784868961338816
139031,9976,139031.0,37156.0,139031.0,36721.0,-182.72490572384055,-11.178843169018009,-45.19390580129533
139041,9995,139041.0,37181.0,139041.0,36763.0,-172.69475187354456,-3.269036267752739,-31.44390916287381
139041,10006,139041.0,37210.0,139041.0,36767.0,-162.4501848306991,4.6561904162581556,-17.56801109488569
139041,10012,139041.0,37187.0,139041.0,36780.0,-152.009561807411,12.5776000353558,-3.5990016009245096
139041,10034,139041.0,37188.0,139041.0,36792.0,-141.3915527812324,20.476810006067353,10.430780657472894
139041,10043,139041.0,37203.0,139041.0,36832.0,-130.61512587778336,28.336069045591884,24.4894272202458
139041,10063,139041.0,37254.0,139041.0,36846.0,-119.69948383237846,36.13809971642934,38.54559464183731
139051,10087,139051.0,37261.0,139051.0,36880.0,-108.66394686824054,43.86640370333218,52.56881855139113
139051,10098,139051.0,37260.0,139051.0,36892.0,-97.52777327469184,51.505795628025396,66.52985416971222
139051,10111,139051.0,37236.0,139051.0,36891.0,-86.30997372443554,59.042613457320726,80.40090260651837
139051,10119,139051.0,37253.0,139051.0,36896.0,-75.02922596374697,66.46444814456959,94.15558829449154
139051,10144,139051.0,37258.0,139051.0,36931.0,-63.703871046117484,73.7597511476354,107.76875322070754
139051,10163,139051.0,37282.0,139051.0,36938.0,-52.3518569383472,80.91768247518476,121.2163642751438
139062,10188,139062.0,37277.0,139062.0,36977.0,-40.99054997972854,87.92819761464284,134.47564988479013
139062,10185,139062.0,37292.0,139062.0,36976.0,-29.636500633547428,94.78216120347605,147.52533517039552
139062,10176,139062.0,37274.0,139062.0,36971.0,-18.305389625245084,101.47133801378027,160.3457739903567
139062,10215,139062.0,37286.0,139062.0,37004.0,-7.01222880729739,107.98822916770894,172.91884904305982
139062,10227,139062.0,37310.0,139062.0,37026.0,4.2284852939116035,114.32588337074111,185.22785720332706
139062,10250,139062.0,37331.0,139062.0,37025.0,15.40290048928955,120.47794244348037,197.25761543229316
139072,10249,139072.0,37334.0,139072.0,37033.0,26.498028713732197,126.43895375622671,208.99457328894897
139072,10251,139072.0,37312.0,139072.0,37048.0,37.501791930068634,132.20461383325392,220.4267301642385
139072,10271,139072.0,37299.0,139072.0,37049.0,48.40287433499401,137.77161546002364,231.5434912437758
139072,10271,139072.0,37318.0,139072.0,37065.0,59.19054720603208,143.1371834316082,242.3355617528195
139072,10300,139072.0,37338.0,139072.0,37089.0,69.85458818289533,148.2987483195076,252.79489399584634
139072,10309,139072.0,37374.0,139072.0,37085.0,80.38530747609741,153.25407809812495,262.91473606271614
139082,10330,139082.0,37347.0,139082.0,37104.0,90.77366716936791,158.00170783985382,272.6897015146094
139082,10328,139082.0,37336.0,139082.0,37106.0,101.0114069103895,162.5411656664711,282.1157570596197
139082,10325,139082.0,37340.0,139082.0,37109.0,111.09102855200166,166.87273191985125,291.19015470229175
139082,10354,139082.0,37354.0,139082.0,37117.0,121.00561977648613,170.9970634591805,299.9113165949976
139082,10365,139082.0,37396.0,139082.0,37125.0,130.7487314630352,174.9151465103787,308.27869292018664
139082,10394,139082.0,37379.0,139082.0,37147.0,140.31448508825707,178.62863875895843,316.29269404361986
139093,10376,139093.0,37370.0,139093.0,37136.0,149.69777478061445,182.14020805110658,323.9547232668936
139093,10391,139093.0,37355.0,139093.0,37150.0,158.89429911257344,185.45346088011252,331.2671846970921
139093,10398,139093.0,37338.0,139093.0,37120.0,167.90038839422425,188.5725010474317,338.2333285775375
139093,10403,139093.0,37373.0,139093.0,37159.0,176.7128259352237,191.50145634806776,344.8569562662779
139093,10439,139093.0,37387.0,139093.0,37169.0,185.32879696306185,194.2443333746732,351.1422377260349
139093,10428,139093.0,37379.0,139093.0,37182.0,193.74597744669927,196.80526709189613,357.09384377706635
