"0,1","1,116","2,476","3,1112","4,1970","5,2945","6,3914","7,4807","8,5590","9,6249","10,6786","11,7233","12,7611","13,7939","14,8234","15,8507","16,8768","17,9018","18,9256","19,9475","20,9667","21,9825","22,9938","23,9996","24,9987","25,9904","26,9745","27,9523","28,9266","29,9004","30,8755","31,8536","32,8349","33,8189","34,8051","35,7924","36,7800","37,7674","38,7542","39,7400","40,7251","41,7094","42,6932","43,6766","44,6597","45,6426","46,6253","47,6084","48,5914","49,5747","50,5583","51,5421","52,5265","53,5111","54,4960","55,4811","56,4665","57,4523","58,4382","59,4243","60,4107","61,3971","62,3834","63,3700","64,3566","65,3433","66,3301","67,3171","68,3042","69,2916","70,2790","71,2664","72,2542","73,2421","74,2303","75,2186","76,2071","77,1959","78,1848","79,1739","80,1635","81,1535","82,1438","83,1344","84,1252","85,1163","86,1076","87,991","88,908","89,826","90,744","91,663","92,578","93,490","94,397","95,302","96,205","97,113","98,35","99,1"
"0,2","1,80","2,350","3,860","4,1599","5,2500","6,3435","7,4317","8,5089","9,5717","10,6220","11,6632","12,6984","13,7306","14,7631","15,7971","16,8327","17,8697","18,9063","19,9404","20,9691","21,9891","22,9982","23,9962","24,9844","25,9672","26,9495","27,9356","28,9273","29,9249","30,9266","31,9294","32,9310","33,9295","34,9239","35,9144","36,9014","37,8864","38,8700","39,8531","40,8362","41,8194","42,8029","43,7867","44,7707","45,7551","46,7399","47,7250","48,7104","49,6959","50,6814","51,6669","52,6523","53,6373","54,6222","55,6068","56,5910","57,5750","58,5587","59,5422","60,5255","61,5085","62,4917","63,4754","64,4594","65,4437","66,4280","67,4124","68,3967","69,3811","70,3656","71,3503","72,3351","73,3202","74,3056","75,2910","76,2762","77,2615","78,2473","79,2338","80,2207","81,2081","82,1962","83,1851","84,1746","85,1643","86,1540","87,1433","88,1320","89,1197","90,1061","91,914","92,758","93,603","94,455","95,321","96,206","97,113","98,40","99,2"
"0,0","1,50","2,185","3,433","4,819","5,1358","6,2060","7,2910","8,3833","9,4781","10,5708","11,6574","12,7340","13,7985","14,8512","15,8937","16,9272","17,9523","18,9704","19,9829","20,9912","21,9965","22,9991","23,9992","24,9974","25,9940","26,9890","27,9822","28,9730","29,9608","30,9452","31,9258","32,9027","33,8766","34,8479","35,8178","36,7871","37,7569","38,7285","39,7027","40,6798","41,6600","42,6427","43,6276","44,6144","45,6023","46,5908","47,5793","48,5676","49,5555","50,5431","51,5302","52,5171","53,5035","54,4897","55,4755","56,4609","57,4460","58,4309","59,4157","60,4007","61,3858","62,3711","63,3566","64,3425","65,3287","66,3152","67,3017","68,2884","69,2753","70,2623","71,2495","72,2372","73,2254","74,2141","75,2035","76,1935","77,1843","78,1754","79,1669","80,1587","81,1506","82,1425","83,1344","84,1262","85,1176","86,1086","87,992","88,895","89,798","90,700","91,603","92,506","93,407","94,311","95,219","96,135","97,65","98,16","99,0"
"0,0","1,110","2,355","3,741","4,1310","5,2060","6,2904","7,3819","8,4768","9,5687","10,6557","11,7352","12,8023","13,8589","14,9059","15,9414","16,9666","17,9842","18,9949","19,9989","20,9984","21,9944","22,9875","23,9783","24,9676","25,9556","26,9419","27,9265","28,9092","29,8897","30,8678","31,8442","32,8196","33,7946","34,7705","35,7478","36,7274","37,7100","38,6959","39,6847","40,6764","41,6709","42,6671","43,6646","44,6627","45,6606","46,6578","47,6539","48,6485","49,6414","50,6326","51,6221","52,6096","53,5956","54,5802","55,5635","56,5457","57,5272","58,5082","59,4887","60,4692","61,4498","62,4306","63,4116","64,3931","65,3752","66,3579","67,3413","68,3254","69,3103","70,2961","71,2829","72,2707","73,2598","74,2500","75,2415","76,2340","77,2271","78,2210","79,2152","80,2095","81,2035","82,1969","83,1895","84,1812","85,1719","86,1614","87,1501","88,1379","89,1245","90,1105","91,960","92,810","93,658","94,507","95,359","96,222","97,109","98,31","99,0"
"0,-1","1,115","2,358","3,736","4,1251","5,1922","6,2673","7,3465","8,4271","9,5052","10,5774","11,6437","12,7035","13,7554","14,7993","15,8372","16,8698","17,8971","18,9197","19,9386","20,9544","21,9675","22,9779","23,9862","24,9924","25,9964","26,9980","27,9967","28,9924","29,9848","30,9735","31,9592","32,9425","33,9240","34,9045","35,8851","36,8665","37,8493","38,8339","39,8205","40,8090","41,7989","42,7902","43,7821","44,7744","45,7666","46,7585","47,7498","48,7403","49,7300","50,7186","51,7062","52,6929","53,6788","54,6638","55,6481","56,6316","57,6147","58,5974","59,5796","60,5617","61,5437","62,5256","63,5075","64,4896","65,4720","66,4546","67,4376","68,4211","69,4051","70,3896","71,3744","72,3597","73,3454","74,3314","75,3177","76,3042","77,2908","78,2775","79,2639","80,2503","81,2366","82,2227","83,2088","84,1948","85,1806","86,1663","87,1519","88,1373","89,1227","90,1080","91,931","92,782","93,634","94,487","95,342","96,208","97,96","98,20","99,-1"
"0,2","1,65","2,210","3,436","4,747","5,1167","6,1659","7,2198","8,2767","9,3352","10,3909","11,4433","12,4938","13,5420","14,5887","15,6349","16,6788","17,7193","18,7569","19,7915","20,8228","21,8505","22,8746","23,8960","24,9148","25,9316","26,9465","27,9588","28,9684","29,9754","30,9797","31,9820","32,9827","33,9818","34,9774","35,9707","36,9621","37,9525","38,9429","39,9339","40,9262","41,9196","42,9138","43,9087","44,9037","45,8983","46,8927","47,8868","48,8799","49,8719","50,8629","51,8528","52,8419","53,8302","54,8174","55,8044","56,7913","57,7778","58,7639","59,7487","60,7326","61,7156","62,6971","63,6775","64,6570","65,6359","66,6141","67,5917","68,5700","69,5497","70,5306","71,5129","72,4958","73,4790","74,4617","75,4440","76,4259","77,4065","78,3857","79,3637","80,3420","81,3211","82,3008","83,2810","84,2618","85,2424","86,2232","87,2039","88,1836","89,1628","90,1414","91,1193","92,968","93,746","94,533","95,342","96,195","97,85","98,18","99,2"
"0,1","1,97","2,367","3,861","4,1575","5,2463","6,3446","7,4439","8,5374","9,6215","10,6947","11,7568","12,8090","13,8523","14,8878","15,9170","16,9408","17,9598","18,9748","19,9862","20,9941","21,9985","22,9996","23,9969","24,9900","25,9787","26,9631","27,9442","28,9228","29,9004","30,8781","31,8571","32,8385","33,8225","34,8091","35,7978","36,7882","37,7794","38,7708","39,7621","40,7527","41,7426","42,7318","43,7201","44,7076","45,6944","46,6805","47,6657","48,6503","49,6344","50,6181","51,6013","52,5843","53,5673","54,5501","55,5331","56,5164","57,4998","58,4835","59,4678","60,4522","61,4369","62,4222","63,4081","64,3943","65,3810","66,3681","67,3554","68,3429","69,3307","70,3186","71,3067","72,2948","73,2830","74,2714","75,2600","76,2489","77,2379","78,2268","79,2162","80,2055","81,1950","82,1845","83,1739","84,1632","85,1523","86,1412","87,1297","88,1180","89,1060","90,939","91,817","92,694","93,571","94,447","95,325","96,207","97,101","98,22","99,1"
"0,-1","1,45","2,202","3,520","4,1024","5,1695","6,2465","7,3249","8,3986","9,4653","10,5245","11,5770","12,6243","13,6677","14,7091","15,7490","16,7872","17,8243","18,8597","19,8927","20,9222","21,9482","22,9698","23,9860","24,9962","25,9998","26,9962","27,9849","28,9665","29,9431","30,9164","31,8889","32,8623","33,8387","34,8179","35,7991","36,7817","37,7647","38,7477","39,7301","40,7120","41,6935","42,6741","43,6543","44,6338","45,6133","46,5930","47,5732","48,5539","49,5345","50,5155","51,4965","52,4781","53,4601","54,4430","55,4262","56,4098","57,3939","58,3784","59,3635","60,3489","61,3345","62,3206","63,3070","64,2939","65,2811","66,2686","67,2568","68,2450","69,2335","70,2220","71,2099","72,1982","73,1870","74,1763","75,1662","76,1567","77,1480","78,1398","79,1313","80,1230","81,1148","82,1065","83,987","84,910","85,839","86,772","87,703","88,634","89,568","90,498","91,425","92,353","93,289","94,229","95,171","96,115","97,64","98,19","99,-1"
"0,2","1,47","2,186","3,437","4,802","5,1269","6,1821","7,2433","8,3081","9,3749","10,4418","11,5074","12,5703","13,6294","14,6845","15,7354","16,7815","17,8231","18,8602","19,8927","20,9210","21,9448","22,9645","23,9799","24,9908","25,9973","26,9995","27,9977","28,9922","29,9838","30,9731","31,9606","32,9470","33,9329","34,9186","35,9045","36,8906","37,8770","38,8639","39,8510","40,8384","41,8260","42,8135","43,8010","44,7883","45,7754","46,7622","47,7486","48,7347","49,7206","50,7061","51,6913","52,6762","53,6606","54,6449","55,6288","56,6125","57,5959","58,5790","59,5620","60,5448","61,5275","62,5101","63,4926","64,4752","65,4577","66,4404","67,4232","68,4061","69,3891","70,3725","71,3561","72,3398","73,3239","74,3083","75,2928","76,2776","77,2626","78,2478","79,2332","80,2188","81,2045","82,1904","83,1764","84,1627","85,1490","86,1353","87,1217","88,1083","89,950","90,819","91,691","92,566","93,445","94,331","95,225","96,131","97,54","98,5","99,2"
"0,-3","1,49","2,219","3,545","4,1057","5,1743","6,2551","7,3418","8,4277","9,5082","10,5803","11,6432","12,6973","13,7437","14,7831","15,8170","16,8473","17,8747","18,9000","19,9231","20,9440","21,9623","22,9775","23,9889","24,9963","25,9995","26,9980","27,9916","28,9795","29,9616","30,9382","31,9105","32,8802","33,8497","34,8205","35,7943","36,7708","37,7500","38,7317","39,7149","40,6992","41,6839","42,6684","43,6531","44,6376","45,6214","46,6045","47,5870","48,5690","49,5506","50,5321","51,5142","52,4964","53,4786","54,4612","55,4444","56,4282","57,4124","58,3974","59,3828","60,3689","61,3548","62,3410","63,3274","64,3139","65,3008","66,2885","67,2765","68,2646","69,2532","70,2419","71,2305","72,2194","73,2086","74,1979","75,1873","76,1767","77,1665","78,1562","79,1463","80,1369","81,1283","82,1202","83,1121","84,1041","85,960","86,879","87,800","88,720","89,638","90,555","91,472","92,390","93,312","94,240","95,172","96,112","97,57","98,13","99,-3"
"0,1","1,57","2,240","3,582","4,1082","5,1707","6,2404","7,3118","8,3804","9,4435","10,4998","11,5496","12,5935","13,6331","14,6700","15,7058","16,7415","17,7774","18,8132","19,8485","20,8828","21,9152","22,9448","23,9697","24,9882","25,9981","26,9981","27,9878","28,9678","29,9399","30,9070","31,8728","32,8402","33,8109","34,7859","35,7654","36,7489","37,7354","38,7237","39,7129","40,7024","41,6914","42,6796","43,6664","44,6518","45,6363","46,6197","47,6024","48,5850","49,5676","50,5502","51,5332","52,5167","53,5007","54,4852","55,4703","56,4558","57,4418","58,4280","59,4143","60,4009","61,3876","62,3745","63,3613","64,3483","65,3354","66,3225","67,3095","68,2963","69,2834","70,2708","71,2585","72,2462","73,2339","74,2222","75,2108","76,1997","77,1888","78,1782","79,1678","80,1577","81,1479","82,1387","83,1301","84,1216","85,1130","86,1042","87,950","88,857","89,766","90,676","91,590","92,507","93,426","94,343","95,259","96,174","97,95","98,31","99,1"
"0,-1","1,96","2,357","3,816","4,1463","5,2257","6,3137","7,4038","8,4908","9,5706","10,6408","11,7011","12,7523","13,7958","14,8329","15,8649","16,8929","17,9173","18,9389","19,9575","20,9730","21,9852","22,9940","23,9987","24,9991","25,9951","26,9867","27,9742","28,9581","29,9393","30,9186","31,8976","32,8775","33,8593","34,8436","35,8305","36,8193","37,8099","38,8010","39,7922","40,7827","41,7726","42,7613","43,7492","44,7362","45,7222","46,7078","47,6928","48,6775","49,6619","50,6461","51,6302","52,6142","53,5982","54,5822","55,5665","56,5511","57,5358","58,5207","59,5060","60,4916","61,4772","62,4631","63,4492","64,4355","65,4218","66,4082","67,3947","68,3814","69,3680","70,3546","71,3411","72,3278","73,3147","74,3016","75,2886","76,2757","77,2630","78,2503","79,2375","80,2248","81,2121","82,1994","83,1867","84,1741","85,1613","86,1486","87,1357","88,1229","89,1099","90,967","91,835","92,705","93,575","94,448","95,323","96,205","97,99","98,19","99,-1"
"0,0","1,73","2,288","3,672","4,1228","5,1932","6,2743","7,3606","8,4464","9,5275","10,6015","11,6677","12,7258","13,7759","14,8184","15,8548","16,8860","17,9129","18,9360","19,9558","20,9724","21,9853","22,9944","23,9992","24,9988","25,9930","26,9816","27,9651","28,9451","29,9232","30,9008","31,8794","32,8599","33,8428","34,8285","35,8163","36,8060","37,7965","38,7875","39,7785","40,7689","41,7586","42,7476","43,7355","44,7226","45,7088","46,6943","47,6791","48,6633","49,6471","50,6305","51,6136","52,5967","53,5797","54,5629","55,5462","56,5297","57,5134","58,4975","59,4817","60,4661","61,4509","62,4361","63,4216","64,4074","65,3935","66,3800","67,3671","68,3546","69,3426","70,3309","71,3194","72,3080","73,2966","74,2850","75,2732","76,2613","77,2490","78,2364","79,2235","80,2103","81,1970","82,1837","83,1703","84,1569","85,1436","86,1306","87,1180","88,1059","89,940","90,824","91,711","92,602","93,496","94,392","95,289","96,189","97,97","98,27","99,0"
"0,0","1,42","2,198","3,537","4,1124","5,1986","6,3085","7,4326","8,5581","9,6738","10,7724","11,8506","12,9085","13,9485","14,9741","15,9890","16,9960","17,9980","18,9970","19,9943","20,9903","21,9857","22,9807","23,9750","24,9686","25,9605","26,9492","27,9331","28,9107","29,8819","30,8473","31,8091","32,7703","33,7339","34,7022","35,6766","36,6568","37,6421","38,6306","39,6206","40,6110","41,6010","42,5898","43,5763","44,5602","45,5430","46,5253","47,5073","48,4891","49,4710","50,4533","51,4357","52,4187","53,4022","54,3862","55,3708","56,3563","57,3420","58,3285","59,3160","60,3042","61,2935","62,2833","63,2737","64,2646","65,2557","66,2469","67,2383","68,2297","69,2213","70,2128","71,2040","72,1947","73,1851","74,1754","75,1656","76,1558","77,1461","78,1371","79,1287","80,1209","81,1140","82,1078","83,1020","84,962","85,902","86,839","87,774","88,704","89,631","90,554","91,476","92,396","93,318","94,245","95,178","96,112","97,54","98,13","99,0"
"0,-1","1,64","2,278","3,690","4,1346","5,2231","6,3278","7,4423","8,5605","9,6734","10,7730","11,8539","12,9149","13,9566","14,9823","15,9955","16,9996","17,9976","18,9918","19,9839","20,9747","21,9646","22,9539","23,9416","24,9266","25,9084","26,8873","27,8639","28,8389","29,8130","30,7880","31,7656","32,7465","33,7317","34,7211","35,7147","36,7120","37,7117","38,7129","39,7145","40,7152","41,7142","42,7109","43,7051","44,6969","45,6861","46,6731","47,6580","48,6410","49,6227","50,6033","51,5827","52,5615","53,5402","54,5192","55,4988","56,4789","57,4597","58,4416","59,4246","60,4087","61,3938","62,3797","63,3663","64,3543","65,3439","66,3340","67,3236","68,3130","69,3032","70,2936","71,2839","72,2741","73,2642","74,2548","75,2461","76,2372","77,2282","78,2193","79,2110","80,2030","81,1954","82,1875","83,1797","84,1718","85,1636","86,1547","87,1452","88,1347","89,1230","90,1102","91,964","92,821","93,675","94,524","95,374","96,230","97,106","98,17","99,-1"
"0,0","1,54","2,209","3,495","4,933","5,1541","6,2346","7,3269","8,4261","9,5280","10,6275","11,7184","12,7963","13,8606","14,9111","15,9482","16,9731","17,9883","18,9966","19,9996","20,9987","21,9951","22,9898","23,9837","24,9770","25,9702","26,9633","27,9563","28,9491","29,9416","30,9334","31,9238","32,9120","33,8974","34,8782","35,8544","36,8261","37,7939","38,7589","39,7229","40,6878","41,6551","42,6259","43,6015","44,5813","45,5652","46,5522","47,5420","48,5337","49,5263","50,5192","51,5122","52,5046","53,4958","54,4864","55,4761","56,4646","57,4522","58,4387","59,4244","60,4092","61,3935","62,3774","63,3610","64,3447","65,3285","66,3125","67,2968","68,2817","69,2672","70,2531","71,2397","72,2268","73,2143","74,2024","75,1910","76,1802","77,1699","78,1600","79,1508","80,1420","81,1335","82,1253","83,1171","84,1091","85,1015","86,938","87,861","88,782","89,702","90,620","91,536","92,450","93,364","94,279","95,197","96,122","97,58","98,13","99,0"
"0,0","1,44","2,174","3,390","4,691","5,1063","6,1502","7,1996","8,2527","9,3078","10,3637","11,4192","12,4738","13,5270","14,5790","15,6290","16,6773","17,7240","18,7685","19,8108","20,8506","21,8871","22,9196","23,9475","24,9700","25,9860","26,9957","27,9991","28,9973","29,9909","30,9815","31,9700","32,9576","33,9450","34,9324","35,9200","36,9074","37,8944","38,8814","39,8679","40,8535","41,8383","42,8226","43,8064","44,7898","45,7727","46,7552","47,7375","48,7196","49,7015","50,6833","51,6649","52,6464","53,6279","54,6098","55,5918","56,5736","57,5556","58,5378","59,5202","60,5029","61,4858","62,4688","63,4522","64,4357","65,4193","66,4035","67,3882","68,3726","69,3570","70,3415","71,3261","72,3112","73,2967","74,2823","75,2678","76,2537","77,2402","78,2265","79,2130","80,2000","81,1873","82,1748","83,1625","84,1505","85,1388","86,1273","87,1158","88,1044","89,932","90,821","91,713","92,609","93,505","94,397","95,289","96,187","97,95","98,27","99,0"
"0,0","1,43","2,270","3,783","4,1614","5,2695","6,3872","7,4982","8,5926","9,6677","10,7254","11,7694","12,8032","13,8301","14,8526","15,8719","16,8895","17,9055","18,9205","19,9345","20,9478","21,9601","22,9712","23,9811","24,9893","25,9949","26,9972","27,9957","28,9899","29,9795","30,9652","31,9475","32,9276","33,9070","34,8870","35,8687","36,8524","37,8385","38,8268","39,8167","40,8075","41,7989","42,7901","43,7810","44,7713","45,7608","46,7494","47,7373","48,7242","49,7104","50,6960","51,6809","52,6654","53,6491","54,6324","55,6155","56,5983","57,5812","58,5642","59,5476","60,5313","61,5151","62,4990","63,4828","64,4672","65,4520","66,4372","67,4227","68,4086","69,3948","70,3811","71,3675","72,3540","73,3408","74,3276","75,3147","76,3022","77,2899","78,2777","79,2656","80,2534","81,2409","82,2281","83,2147","84,2013","85,1874","86,1734","87,1595","88,1454","89,1312","90,1169","91,1024","92,875","93,724","94,572","95,421","96,275","97,144","98,40","99,0"
