e_val_filtered
128.96598214800343
121.13200039982286
113.14425036510056
105.01509629135931
96.7570179213306
88.3824697862708
79.90392864675847
71.33400118162265
62.68533045922016
53.97023197689544
45.20026123305195
36.3860099229442
27.537241688474523
18.663225415944453
9.772952084218332
0.8750203447993954
-8.022564588926826
-16.912312730537167
-25.78688597867145
-34.63876356883424
-43.46025428548788
-52.243857703186364
-60.98277030820381
-69.67130401132033
-78.30501287316241
-86.88051406053845
-95.39517317341532
-103.84683416889412
-112.23366277986533
-120.55405695715
-128.80653333175087
-136.98959784731738
-145.10175846384146
-153.14175890743695
-161.10885947381746
-169.00297874291618
-176.82473265521918
-184.5753911903068
-192.25671822761905
-199.87077550088463
-207.419692617898
-214.90538891840333
-222.32938067231004
-229.69276260346857
-236.99640214307072
-244.2413322095068
-251.4290955903337
-258.5617272155578
-265.6413459419388
-272.6697018445161
-279.64805738826936
-286.57737409498395
-293.45854967678883
-300.2925679910843
-307.0805213131291
-313.82361619961614
-320.5232721891862
-327.1811918788667
-333.79929709841906
-340.3795776752529
-346.92397213056006
-353.4343692881892
-359.9126315741539
-366.3604395998738
-372.77899844717126
-379.1690184422877
-385.531152515046
-391.866457042231
-398.17656247378073
-404.4636811999733
-410.7304546316464
-416.9795989515442
-423.21360242167503
-429.4346542743526
-435.6447120184845
-441.8455816211471
-448.03898014552914
-454.2266313791518
-460.410434871395
-466.5926435637354
-472.77597507318353
-478.96360191507387
-485.1588607059194
-491.36477131648144
-497.58383739854014
-503.8181747372111
-510.0694634446961
-516.3385600087763
-522.6252305533342
-528.9284363374102
-535.2469832922294
-541.5800580264072
-547.9274965287225
-554.2898483263779
-560.6682259851998
-567.0639966011018
-573.4785297649918
-579.913060649524
-586.3685062796902
-592.8452814963994
-599.3433230283794
-605.8623277305765
-612.402059281015
-618.9625432323948
-625.5440431666141
-632.1469575887502
-638.7718723029554
-645.4196650487395
-652.09137501135
-658.7879019389134
-665.509828274945
-672.2574634418411
-679.0310212134511
-685.8309423057904
-692.6583399140582
-699.5152686659039
-706.4045720832548
-713.32939146034
-720.2927387909574
-727.297512082903
-734.3467344019639
-741.4435126452404
-748.5907807059206
-755.7912984550162
-763.0479266826408
-770.3638298277749
-777.7425740211053
-785.1882316405419
-792.7053809582119
-800.2989380121758
-807.9739763820686
-815.7356763712928
-823.5892415358828
-831.5395355010223
-839.5907019840656
-847.7462576080084
-856.0095339235136
-864.3839504498192
-872.8729931520262
-881.4801107323776
-890.2086601646961
-899.0619114785475
-908.043095494249
-917.1553770263256
-926.4015956013632
-935.783945606166
-945.3038790964574
-954.962221077542
-964.7593373342164
-974.6952131201152
-984.769491261232
-994.9815364543854
-1005.3304083949693
-1015.814719469656
-1026.4324357322948
-1037.1805888310314
-1048.0550122826585
-1059.0504280094656
-1070.1608529152809
-1081.379888543064
-1092.7007219867303
-1104.1159859933496
-1115.6175493058986
-1127.1963042693792
-1138.842130050763
-1150.5438961783602
-1162.289170791375
-1174.0637735983155
-1185.851491673589
-1197.6339990274869
-1209.390974402981
-1221.1002964659767
-1232.73822597529
-1244.2796828989583
-1255.6983824661502
-1266.9665618087115
-1278.054629933244
-1288.931154760874
-1299.5630485549286
-1309.915473130886
-1319.951463894958
-1329.6318161950237
-1338.915486119024
-1347.760213563737
-1356.1229236749411
-1363.9596833868322
-1371.2254107519789
-1377.8737229896428
-1383.856959114043
-1389.1261135357277
-1393.6306417027415
-1397.3184064969028
-1400.1360806928687
-1402.029910020649
-1402.946259762569
-1402.8317098395623
-1401.6330421240589
-1399.2973260989202
-1395.772009466782
-1391.005035654766
-1384.945072882014
-1377.541749211558
-1368.7458304818667
-1358.509488448499
-1346.786846901953
-1333.534756704595
-1318.7134592088323
-1302.2869856371308
-1284.223439406437
-1264.4951827894815
-1243.0789734593654
-1219.9562561990308
-1195.1135133808468
-1168.5424056537984
-1140.2397498136222
-1110.2076093449036
-1078.4537001014996
-1044.991941055862
-1009.8428058229892
-973.0335129481132
-934.5981069024745
-894.5772123626921
-853.017578044688
-809.9717305470983
-765.4976496710938
-719.6581903153076
-672.5204494187162
-624.1556081542706
-574.6392714821501
-524.0517968200124
-472.4782390335812
-420.0078302157008
-366.73318577771954
-312.74963871129387
-258.1547921166409
-203.04808049388797
-147.53028199782716
-91.70297641450736
-35.6679739308164
20.473106455713832
76.61897659477927
132.66863734107187
188.52143372222736
244.07745323693007
299.23819566533825
353.90718775853225
407.9904630210199
461.3971181498341
514.0399835731359
565.8360973529389
616.7067242152873
666.577145007521
715.3765166255748
763.0377542469705
809.4974948344518
854.6963525311128
898.5793445539318
941.0962041660748
982.2014833473406
1021.8545904774312
1060.019916286619
1096.666853092787
1131.7695526577213
1165.306638176122
1197.260956239801
1227.619444355952
1256.3734140906115
1283.5189183732418
1309.056478758156
1332.990409552713
1355.3285280563125
1376.082366131202
1395.267378951431
1412.9028024811396
1429.011219900155
1443.618014451641
1456.7509306015618
1468.4399106673063
1478.7171190048066
1487.6169625610612
1495.175989379485
1501.4327206139983
1506.4276435537115
1510.2032814435545
1512.8039057202302
1514.2748933428325
1514.662112302425
1514.0114694436604
1512.3686494794329
1509.779090265728
1506.2880491780345
1501.9405506797457
1496.7812014785711
1490.8541389491477
1484.203263158612
1476.8723483491185
1468.9046783089198
1460.342467305301
1451.2263970772078
1441.595363645766
1431.486493342966
1420.9353397830157
1409.975954994089
1398.6406777359405
1386.959959675563
1374.962560266565
1362.675862453692
1350.1259217412785
1337.337237622191
1324.3324003306043
1311.131822598982
1297.7538005619149
1284.214852554601
1270.530009393747
1256.712881564961
1242.7756040158515
1228.7288847714713
1214.582312805525
1200.3447649446866
1186.0245593662794
1171.629258263117
1157.1653946346212
1142.638444734199
1128.05309857899
1113.4136664461644
1098.7244087089434
1083.9896573286162
1069.2138381433622
1054.4016002322956
1039.5580582813905
1024.6889919729551
1009.8008646185906
994.9006547782096
979.995729337856
965.0939784066552
950.2040519207504
935.335448779782
920.4985331122056
905.704560333933
890.965631716802
876.2947349525417
861.7060443584264
847.2150775831055
832.8383096814091
818.5925860686126
804.494821542488
790.5620151885744
776.8113539662496
763.2601980057143
749.9260219367536
736.8266273859733
723.9806280969209
711.4077274711586
699.1283508030372
687.1628015671565
675.5305967906635
664.2502560869807
653.3392260009817
642.8138399053905
632.6894747801862
622.9807464943908
613.7015123866909
604.864694837233
596.4821378730518
588.5646886424818
581.1222848133423
574.1637824365885
567.6966210938112
561.7264454448948
556.2568590030403
551.2895163753099
546.8243899298242
542.8599153708006
539.3930364557821
536.4193836541992
533.9335443448389
531.929145417419
530.3987423801916
529.3336588640931
528.7238718802843
